http://www.w3.org/2000/01/rdf-schema#comment	0
http://www.w3.org/2002/07/owl#inverseOf	1
http://purl.obolibrary.org/obo/RO_0002212	2
http://www.w3.org/2002/07/owl#sameAs	3
http://purl.obolibrary.org/obo/BFO_0000050	4
http://purl.obolibrary.org/obo/RO_0002093	5
http://purl.obolibrary.org/obo/RO_0002213	6
http://www.w3.org/2000/01/rdf-schema#subClassOf	7
http://purl.obolibrary.org/obo/RO_0002211	8
http://purl.obolibrary.org/obo/RO_0002092	9
http://www.w3.org/2000/01/rdf-schema#subPropertyOf	10
http://www.w3.org/2000/01/rdf-schema#label	11
http://www.w3.org/1999/02/22-rdf-syntax-ns#type	12
http://purl.obolibrary.org/obo/BFO_0000051	13
http://purl.obolibrary.org/obo/BFO_0000066	14
